row_id,created_at,username,sentiment_text,url,subject_tag,stance_category,final_text,label_gpt4o_mini,label_gemini_flash,label_claude_haiku,ground_truth,final_text_style_b,bing_liu_sentiment,bing_liu_sentiment_score,bing_liu_sentiment_confidence
420,2026-03-06T08:04:56.000Z,Sage7225,The US's war with Iran is looking just like the Vietnam War. The US lost the Vietnam War. Vietnam was an ally of China and the Soviet Union at that time.https://en.wikipedia.org/wiki/Vietnam_War#freeiran#china#vietnamwar#iranwar#deathofusempire,https://mas.to/@Sage7225/116181191639012133,General Conflict,Anti-Iran,u war iran look like vietnam war u lose vietnam war vietnam ally china soviet union time,neutral,negative,neutral,neutral,usa war iran look like vietnam war usa lose vietnam war vietnam ally china soviet union time topic_conflict sentiment_neg_bias,negative,-0.5,0.5
421,2026-03-06T08:03:31.000Z,PoliticalCartoon,Martyn Turner @turnercartoons on #Iran #IranWar #MiddleEastConflict – political cartoon gallery in London original-political-cartoon.com,https://mastodonapp.uk/@PoliticalCartoon/116181186082032301,General Conflict,Neutral,martin turner political cartoon gallery london originalpoliticalcartooncom,neutral,neutral,neutral,neutral,martin turner political cartoon gallery london originalpoliticalcartooncom,neutral,0.0,0.0
422,2026-03-06T08:01:13.000Z,kentishfran,However Trump thinks that the people he has sent to die are suckers and losers so he doesn't care. #Trump #iranwar https://people.com/trump-says-i-guess-americans-should-worry-about-iran-attacks-11920588,https://mastodonapp.uk/@kentishfran/116181177020017579,Military Action,Neutral,however trump think people send die sucker loser care,negative,negative,negative,negative,however trump think people send die sucker loser care,negative,-0.5,0.5
423,2026-03-06T08:00:41.000Z,PoliticalCartoon,Steven Camley @CamleyCartoons on Donald #Trump and Keir #Starmer #Iran #IranWar #MiddleEastConflict #TrumpWar #Churchill @heraldscotland – political cartoon gallery in London original-political-cartoon.com,https://mastodonapp.uk/@PoliticalCartoon/116181174954863932,General Conflict,Neutral,steven cam ley donald kerr political cartoon gallery london originalpoliticalcartooncom,neutral,neutral,neutral,neutral,steven cam ley donald kerr political cartoon gallery london originalpoliticalcartooncom,neutral,0.0,0.0
424,2026-03-06T07:59:12.000Z,ScottLucas,"RE: https://journa.host/@ScottLucas/116181133954451208#Canada: We may assist defense of Gulf States v. Iranian retaliation, but will not join US- #Israel war on #Iran Head of Canadian military: “Any operation would have to be within that zone of self-defense”#IranWar",https://journa.host/@ScottLucas/116181169082588928,General Conflict,Neutral,may assist defense gulf state iranian retaliation join u war head canadian military operation would within zone self defense,neutral,neutral,neutral,neutral,may assist defense gulf state iranian retaliation join usa war head canadian military operation would within zone self defense topic_conflict sentiment_neg_bias,negative,-1.0,1.0
425,2026-03-06T07:31:57.000Z,junesim63,"""Time and again, Israel has used massive firepower on civilian infrastructure and residential areas to break the will of a society ..so that the population would expend their energies on survival rather than resistance.This is what Hegseth and Rubio are now declaring as Washington’s war aims in Iran. A wilful, savage demonstration of mass destruction to no purpose other than the demonstration itself""#Iran #Israel #US #IranWarhttps://www.jonathan-cook.net/blog/2026-03-05/iran-israel-military-cult-us-grip/",https://mstdn.social/@junesim63/116181061971402338,General Conflict,Pro-Iran,time israel use massive firepower civilian infrastructure residential area break society population would expend energy survival rather resistance seth rubin declare washington war aim iran wilful savage demonstration mass destruction purpose demonstration,negative,negative,negative,negative,time israel use massive firepower civilian infrastructure residential area break society population would expend energy survival rather resistance seth rubin declare washington war aim iran wilful savage demonstration mas destruction purpose demonstration topic_conflict sentiment_neg_bias,negative,-0.7142857142857143,0.7142857142857143
426,2026-03-06T07:17:55.915Z,MarketForcesA,"The price of diesel in Germany has climbed to more than €2 ($2.32) per litre as a result of the war in Iran, the ADAC automobile association said on Wednesday.https://dmarketforces.com/diesel-passes-e2-ltr-in-germany-over-u-s-iran-war/#Diesel #Germany #IranWar",https://mastodon.social/@MarketForcesA/116181006805375385,General Conflict,Neutral,price diesel germany climb per litre result war iran adam automobile association say wednesday,neutral,negative,neutral,neutral,price diesel germany climb per litre result war iran adam automobile association say wednesday topic_conflict topic_energy sentiment_neg_bias,negative,-1.0,1.0
427,2026-03-06T07:04:17.000Z,statsguy,I see that Trump is using the Iran war as an excuse to give his mate Putin a helping hand with fighting his war in Ukraine.https://www.cnbc.com/2026/03/06/us-india-waiver-russian-oil-iran-war-energy-supply-worries-.html#Trump #PutinsPuppet #IranWar #RussianOil #UkraineWar,https://mas.to/@statsguy/116180953183839332,General Conflict,Neutral,see trump use iran war excuse give mate putin help hand fight war ukraine,negative,negative,negative,negative,see trump use iran war excuse give mate putin help hand fight war ukraine topic_conflict sentiment_neg_bias,negative,-0.5,0.5
428,2026-03-06T06:46:30.375Z,Newson1,"Wars often begin with political speeches, but their consequences are written in the lives of ordinary people.In the current Iran conflict, critics say Israel’s military campaign and the support it receives from the United States have intensified the crisis and increased civilian suffering.The world must ask whether endless wars can ever bring stability to a region that has already endured so much violence.#IranWar #IranIsraelWar #Peace #Justice",https://mastodon.social/@Newson1/116180883234234123,General Conflict,Neutral,war often begin political speech consequence write live ordinary people current iran conflict critic say israel military campaign support receives united state intensified crisis increase civilian suffering world must ask whether endless war ever bring stability region already endure much violence,neutral,negative,neutral,neutral,war often begin political speech consequence write live ordinary people current iran conflict critic say israel military campaign support receiv unit state intensifi crisi increase civilian suffer world must ask whether endles war ever bring stability region already endure much violence topic_conflict sentiment_neg_bias,negative,-0.42857142857142855,0.42857142857142855
429,2026-03-06T06:00:19.987Z,publicnewsfeed,"Donald Trump says US wants to be involved in choosing Iran&#39;s next leader as conflict spreadsDonald Trump insists he has a say in picking Iran&#39;s next supreme leader, as the conflict reverberates throughout the region.https://www.sbs.com.au/news/article/donald-trump-wants-a-say-in-irans-next-leader-as-war-spreads-to-azerbaijan/74e9m7qia#IranWar #IranNews #Iran #News #Trump #USANews #USA",https://mastodon.social/@publicnewsfeed/116180701670965776,General Conflict,Neutral,donald trump say u want involve choose iran next leader conflict spread donald trump insists say pick iran next supreme leader conflict reverberate throughout region,neutral,negative,neutral,neutral,donald trump say usa want involve choose iran next leader conflict spread donald trump insist say pick iran next supreme_leader conflict reverberate throughout region,positive,0.2,0.2
430,2026-03-06T05:59:24.000Z,geliga,2 of 3 of his predictions has proved. Waiting for the last one.Professor Jiang Warns US Will LOSE Iran War https://youtube.com/shorts/TQ6_QezaTj8?si=6bNwnOuspwFus7k4#us #iranWar #iran,https://mastodon.world/@geliga/116180698057575218,General Conflict,Neutral,prediction prove wait last professor kiang warns u lose iran war,negative,negative,negative,negative,prediction prove wait last professor kiang warn usa lose iran war topic_conflict sentiment_neg_bias,negative,-1.0,1.0
431,2026-03-06T05:51:30.684Z,Gonews6,"Behind every headline about war are real human stories: a mother searching for her child, families fleeing their homes, communities turned into ruins.Reports of massive airstrikes in Iran have sparked outrage among many observers who accuse Israel and the United States of using overwhelming military force without regard for the humanitarian consequences.History will judge how the world responded to this crisis. Silence in the face of suffering is never neutral.#IranWar #IranIsraelWar #Justice",https://mastodon.social/@Gonews6/116180666985891244,General Conflict,Pro-Iran,behind every headline war real human story mother search child family flee home community turn ruin report massive airstrikes iran spark outrage among many observer accuse israel united state use overwhelming military force without regard humanitarian consequence history judge world respond crisis silence face suffer never neutral,negative,negative,negative,negative,behind every headline war real human story mother search child family flee home community turn ruin report massive airstrik iran spark outrage among many observer accuse israel unit state use overwhelm military force without regard humanitarian consequence history judge world respond crisi silence face suffer never neg_neutral topic_conflict topic_media sentiment_neg_bias,negative,-1.0,1.0
432,2026-03-06T05:45:14.987Z,Mathrubhumi_English,Israel’s military chief warns the operation against Iran is moving to the “next phase” as fresh airstrikes hit Tehran and US forces reportedly strike an Iranian drone carrier amid escalating Middle East conflict. https://english.mathrubhumi.com/news/world/israel-iran-conflict-enters-next-phase-warns-israeli-military-chief-massive-attack-rocks-tehran-nihg0jsa?utm_source=dlvr.it&amp;utm_medium=mastodon #IranIsraelWar #MiddleEastConflict #IranWar #IsraelDefenseForces,https://mastodon.social/@Mathrubhumi_English/116180642363945062,Military Action,Neutral,israel military chief warns operation iran move next phase fresh airstrikes hit tehran u force reportedly strike iranian drone carrier amid escalate middle east conflict,neutral,negative,negative,negative,israel military chief warn operation iran move next phase fresh airstrik hit tehran usa force reportedly strike iranian drone carrier amid escalate middle_east conflict topic_conflict,negative,-0.5,0.5
433,2026-03-06T05:39:56.026Z,b7bird.bsky.social,"—&gt;&gt; #JimmyKimmel ⦁ #JimmyKimmelLive &lt;&lt;—  #TRump Fires #KristiNoem  Missing #EpsteinFiles Published  #Republicans Play Both-Sides of #IranWar  #Comedy #Humour #Humor #Pol #Politics #GeoPolitics #WorldNews #News #AusPol #CdnPoli #EUpol #NZpol #UKpol #USpol youtu.be/xIPwqM2Wyr4Trump Fires Kristi Noem, Missi...",https://fed.brid.gy/r/https://bsky.app/profile/did:plc:bgse2k6gs72yadkmdvftbk6y/post/3mgelxupv5s25,General Conflict,Neutral,get lilt fire miss publish play side youtubexipwqmwyrtrump fire kristi poem miss,neutral,neutral,neutral,neutral,get lilt fire mis publish play side youtubexipwqmwyrtrump fire kristi poem mis,neutral,0.0,0.0
434,2026-03-06T05:39:03.000Z,ai6yr,"Interesting, someone (Iran?) broadcasting English anti-Trump content on 11780Mhz, you can hear it on SDR in Europe.  Looks like it's technically the ""IRIB Voice of I.R. Iran"". Wondering who they are replaying (American accents... but who knows nowadays with AI).  US, UK consider them hostile propaganda, including sanctions and criminal charges against anyone caught working with that shortwave channel. #shortwave  #IranWar",https://m.ai6yr.org/@ai6yr/116180618045843575,General Conflict,Neutral,interest someone iran broadcast english anti trump content mhz hear sir europe look like technically iris voice iran wonder replay american accent know nowadays u u consider hostile propaganda include sanction criminal charge anyone catch work shortwave channel,neutral,negative,neutral,neutral,interest someone iran broadcast english anti trump content mhz hear sir europe look like technically iri voice iran wonder replay american accent know nowaday usa consider hostile propaganda include sanction criminal charge anyone catch work shortwave channel topic_diplomacy,positive,0.14285714285714285,0.14285714285714285
435,2026-03-06T05:38:10.501Z,B_Bird,—&gt;&gt; #JimmyKimmel ⦁ #JimmyKimmelLive &lt;&lt;—#TRump Fires #KristiNoemMissing #EpsteinFiles Published#Republicans Play Both-Sides of #IranWar#Comedy #Humour #Humor#Pol #Politics #GeoPolitics #WorldNews #News#AusPol #CdnPoli #EUpol #NZpol #UKpol #USpolhttps://youtu.be/xIPwqM2Wyr4,https://mastodon.social/@B_Bird/116180614544983462,General Conflict,Neutral,get lilt fire publish play side,neutral,neutral,neutral,neutral,get lilt fire publish play side,neutral,0.0,0.0
436,2026-03-06T05:37:42.024Z,TheDailyPerspective,Six American soldiers killed in Iran strike; war casts shadow over Western alliance#IranWar #USMilitary #MiddleEast #AusNewshttps://thedailyperspective.org/article/2026-03-06-six-american-soldiers-killed-in-iran-strike-war-casts-shadow-over-western-allian-dbf65e49,https://mastodon.social/@TheDailyPerspective/116180612678916202,General Conflict,Neutral,six american soldier kill iran strike war cast shadow western alliance,negative,negative,neutral,negative,six american soldier kill iran strike war cast shadow western alliance topic_conflict sentiment_neg_bias,negative,-1.0,1.0
437,2026-03-06T05:20:17.000Z,newsbeep,A look at the Kurds and their relationships in the Middle EastBRUSSELS (AP) — Thousands of battle-hardened Kurds in northern Iraq are preparing for a potential cross-border military opera…#NewsBeep #News #Headlines #AbdullahMohtadi #DonaldTrump #Generalnews #george-w-bush #gerald-ford #Iran #Irangovernment #iranwar #Iraq #Iraqgovernment #Islam #KhalilNadiri #Politics #Rebellionsanduprisings #RonaldReagan #SaddamHussein #U.S.news #Warandunrest #World #Worldnewshttps://www.newsbeep.com/420548/,https://newsbeep.org/@newsbeep/116180544213259499,General Conflict,Neutral,look kurd relationship middle east brussels thousand battle harden kurd northern iraq prepare potential cross order military opera bush ford news,neutral,neutral,neutral,neutral,look kurd relationship middle_east brussel thousand battle harden kurd northern iraq prepare potential cros order military opera bush ford new topic_conflict,negative,-1.0,1.0
438,2026-03-06T05:08:23.000Z,ai6yr,NHK News: Trump hints at taking actions on Cuba after Iran military operations endhttps://www3.nhk.or.jp/nhkworld/en/news/20260306_10/#USPol #IranWar #Cuba,https://m.ai6yr.org/@ai6yr/116180497450146334,General Conflict,Neutral,news trump hint take action cuba iran military operation end,neutral,neutral,neutral,neutral,new trump hint take action cuba iran military operation end topic_conflict,neutral,0.0,1.0
439,2026-03-06T04:48:59.364Z,DrALJONES,"Interview: &quot; We already are in a scenario where the US has lost control of this war&quot;&quot;Iran is the weaker party, but it has the capability to create a much longer mayhem than envisioned by the US &amp; Israel.&quot;~Political scientist Vali Nasrhttps://www.aljazeera.com/video/the-bottom-line/2026/3/4/iran-war-redrawing-the-map-of-the-middle-east-israeli-style #USPol #EUPol #IranWar #USImperialism #news #USIsraeliCrimes .",https://mastodon.social/@DrALJONES/116180421139354797,General Conflict,Neutral,interview already scenario u lose control war iran weak party capability create much long mayhem envision u amp israel political scientist valid nash,neutral,negative,neutral,neutral,interview already scenario usa lose control war iran weak party capability create much long mayhem envision usa amp israel political scientist valid nash topic_conflict sentiment_neg_bias,negative,-0.6,0.6
440,2026-03-06T04:42:17.000Z,africa,Africa: The Iran War and Global Trade - Will the Cape Route Become the New Normal?: [The Conversation Africa] Events in the Middle East during February and March 2026 again disrupted the flows of shipping trade to the eastern and western spheres of the international system. http://newsfeed.facilit8.network/TRKVHL #Africa #IranWar #GlobalTrade #ShippingTrade #CapeRoute,https://journa.host/@africa/116180394803426362,General Conflict,Neutral,africa iran war global trade cape route become new normal conversation africa event middle east february march disrupt flow ship trade eastern western sphere international system,neutral,neutral,neutral,neutral,africa iran war global trade cape route become new normal conversation africa event middle_east february march disrupt flow ship trade eastern western sphere international system topic_conflict sentiment_neg_bias,negative,-1.0,1.0
441,2026-03-06T04:36:30.769Z,Newson1,"The images coming from Iran today are heartbreaking: destroyed neighborhoods, injured civilians, and families searching for loved ones.Reports say the conflict has already killed more than a thousand people and left thousands wounded in just a short period of time. �The Business StandardMany observers believe that if diplomacy is not prioritized, the conflict could spread further across the Middle East.#IranWar #IranIsraelWar #MiddleEastConflict #StopWar",https://mastodon.social/@Newson1/116180372079497122,General Conflict,Neutral,image come iran today heartbreaking destroy neighbourhood injured civilian family search love one report say conflict already kill thousand people leave thousand wounded short period time business standard observer believe diplomacy prioritize conflict could spread across middle east,negative,negative,negative,negative,image come iran today heartbreak destroy neighbourhood injur civilian family search love one report say conflict already kill thousand people leave thousand wound short period time busines standard observer believe diplomacy prioritize conflict could spread acros middle_east topic_diplomacy topic_media,negative,-0.6666666666666666,0.6666666666666666
442,2026-03-06T04:30:04.000Z,BmeBenji,"#EtymologyNerd #Iran #IranWar #Genocide #USPol #PoliticsNot only is #Trump still supporting the genocide perpetrated by #Israel, he’s also now doing everything he can to not be outdonehttps://youtube.com/shorts/xRNCQbWLZww?si=Pc0BI065APZ_2UOJ",https://mstdn.social/@BmeBenji/116180346749821893,General Conflict,Pro-Iran,still support genocide perpetrate he also everything outdone,negative,negative,negative,negative,still support genocide perpetrate also everyth outdone,positive,0.3333333333333333,0.3333333333333333
443,2026-03-06T04:27:01.000Z,AssalRad,"RT: @barbaraslavin1 . key point re #Iranwar @potus would be satisfied with a #Venezuela solution for #Iran; Bibi prefers a #Libya model of chaos, civil war and fragmentation. At what point will Trump see that  U.S. and #Israeli aims diverge and what will he do about it? @NPRinskeep @TomGoldstone",https://mastox.eu/@AssalRad/116180334789210053,General Conflict,Neutral,key point would satisfy solution bib prefers model chaos civil war fragmentation point trump see u aim diverge,neutral,neutral,neutral,neutral,key point would satisfy solution bib prefer model chao civil war fragmentation point trump see usa aim diverge topic_conflict sentiment_neg_bias,positive,0.2,0.2
444,2026-03-06T04:20:30.000Z,pattykimura,"I buy home heating oil for my workplace. Price jump 80 cents a gallon in four days, thanks to Trump's War of Stupidity to Distract from his bff Epstein and child rapists.#Trumpflation #IranWar#epstein_files",https://beige.party/@pattykimura/116180309122230100,General Conflict,Pro-Iran,buy home heating oil workplace price jump cent gallon four day thanks trump war stupidity distract epstein child rapist,negative,negative,negative,negative,buy home heat oil workplace price jump cent gallon four day thank trump war stupidity distract epstein child rapist topic_conflict topic_energy sentiment_neg_bias,negative,-0.3333333333333333,0.3333333333333333
445,2026-03-06T04:14:41.844Z,mzuhossain,Iran is the only country fighting a war against 16 countries at once.  Allahu Akbar.#sheikhmdhossain #IranWar #Iranian #IStandWithIran #Khamenei,https://mastodon.social/@mzuhossain/116180286297926328,General Conflict,Pro-Iran,iran country fight war country allah akbar,negative,negative,negative,negative,iran country fight war country allah akbar topic_conflict sentiment_neg_bias,negative,-1.0,1.0
446,2026-03-06T04:12:36.000Z,ai6yr,Bagley Cartoon: Jesus Take the Wheelhttps://www.sltrib.com/opinion/bagley/2026/03/05/bagley-cartoon-jesus-take-wheel/#uspol #IranWar #religion,https://m.ai6yr.org/@ai6yr/116180278051707907,General Conflict,Neutral,bailey cartoon jesus take wheel,neutral,neutral,neutral,neutral,bailey cartoon jesu take wheel,neutral,0.0,0.0
447,2026-03-06T04:08:10.000Z,PariaSansPortefeuille,"How the #warInIran is fueled by 2 years of AI-assisted #genocideInGaza""Tools from #Anthropic and #OpenAI are being used by the Pentagon to make military decisions in #Iran, guiding decisions could cost lives. Fast, powerful, or flawed, how have #AI systems already changed how wars are fought?""https://omny.fm/shows/the-take/how-is-the-us-using-anthropics-claude-ai-in-iran#IranWar #warOnIran #militarizedAI #artificialIntelligence #ClaudeAI #régimeChangeWars #tech #colonialViolence",https://jasette.facil.services/@PariaSansPortefeuille/116180260651832004,General Conflict,Pro-Iran,fuelled year assist tool use pentagon make military decision guide decision could cost life fast powerful flawed system already change war fight,negative,negative,neutral,negative,fuell year assist tool use pentagon make military decision guide decision could cost life fast powerful flaw system already change war fight topic_conflict sentiment_neg_bias,negative,-0.2,0.2
448,2026-03-06T03:57:14.918Z,Mathrubhumi_English,"Israel decided in November to eliminate Iran’s Supreme Leader Ali Khamenei, Defence Minister Israel Katz revealed, as Israeli forces continue airstrikes across Tehran. https://english.mathrubhumi.com/news/world/israel-planned-killing-ali-khamenei-november-israel-katz-may3ldq9?utm_source=dlvr.it&amp;utm_medium=mastodon #Israel #LatestNews #IsraelIranWar #IranWar",https://mastodon.social/@Mathrubhumi_English/116180217686379711,General Conflict,Neutral,israel decide november eliminate iran supreme leader ali karen defence minister israel kate reveal israeli force continue airstrikes across tehran,neutral,negative,negative,negative,israel decide november eliminate iran supreme_leader ali karen defence minister israel kate reveal israeli force continue airstrik acros tehran,positive,1.0,1.0
449,2026-03-06T03:56:11.000Z,justincrozer,"@Jinjirrie ironically there was a protest here in Adelaide about the #iranwar and Australia’s involvement, somebody had to be there with a Palestine flag.They protest so much they don’t even know what they’re protesting for and it’s lost all meaning.",https://mastodon.green/@justincrozer/116180213553382004,Protest/Activism,Neutral,ironically protest adelaide australia involvement somebody palestine flag protest much do even know protest lose meaning,neutral,negative,neutral,neutral,ironically protest adelaide australia involvement somebody palestine flag protest much do even know protest lose mean,negative,-1.0,1.0
450,2026-03-06T03:48:30.578Z,Gonews6,"War propaganda always tries to justify violence, but the destruction on the ground tells a different story. Cities burning, hospitals struggling to treat the wounded, and families mourning their dead.Many critics say Israel and the United States are responsible for escalating the current conflict in Iran and risking a regional war that could affect millions of people.The people of the Middle East deserve peace, not another generation growing up under the shadow of war.#IranWar #IranIsraelWar",https://mastodon.social/@Gonews6/116180183323410088,General Conflict,Pro-Iran,war propaganda always try justify violence destruction ground tell different story city burn hospital struggle treat wound family mourn dead critic say israel united state responsible escalate current conflict iran risk regional war could affect million people people middle east deserve peace another generation grow shadow war,negative,negative,negative,negative,war propaganda alway try justify violence destruction ground tell different story city burn hospital struggle treat wound family mourn dead critic say israel unit state responsible escalate current conflict iran risk regional war could affect million people middle_east deserve peace another generation grow shadow war topic_conflict sentiment_neg_bias,negative,-0.8461538461538461,0.8461538461538461
451,2026-03-06T02:52:30.678Z,Newson1,"History will remember not just the political speeches about war, but also the lives lost and the cities destroyed.The current military campaign involving Israel and the United States in Iran has already caused heavy casualties and humanitarian concerns. �The Washington PostIf the world truly wants peace, then diplomacy and justice must replace the politics of endless war.#IranWar #IranIsraelWar #PeaceNow #HumanRights #StopTheWar",https://mastodon.social/@Newson1/116179963128858999,General Conflict,Neutral,history remember political speech war also live lost city destroy current military campaign involve israel united state iran already cause heavy casualty humanitarian concern washington post world truly want peace diplomacy justice must replace politics endless war,neutral,negative,neutral,neutral,history remember political speech war also live lost city destroy current military campaign involve israel unit state iran already cause heavy casualty humanitarian concern washington post world truly want peace diplomacy justice must replace politic endles war topic_conflict topic_diplomacy sentiment_neg_bias,negative,-0.7142857142857143,0.7142857142857143
452,2026-03-06T02:31:37.051Z,Mathrubhumi_English,"President Trump hints that #Cuba is next on the agenda following the military campaign in #Iran. With Havana under a total energy blockade and Rubio leading the charge, tensions are hitting a breaking point. https://english.mathrubhumi.com/news/world/us-policy-cuba-after-iran-campaign-dkxlv2ko?utm_source=dlvr.it&amp;utm_medium=mastodon #Cuba #Trump #MarcoRubio #IranWar #OperationEpicFury",https://mastodon.social/@Mathrubhumi_English/116179880971320524,General Conflict,Neutral,president trump hint next agenda follow military campaign havana total energy blockade rubin lead charge tension hit break point,neutral,negative,negative,negative,president trump hint next agenda follow military campaign havana total energy blockade rubin lead charge tension hit break point topic_conflict,negative,-0.2,0.2
453,2026-03-06T02:20:47.000Z,nemo,#IRANWAR IS #LOST!’: #Geopolitical Expert Says #Trump CAUGHT in ‘SCALATION TRAP’ | Kyle Kulinski Show #SecularTalk #yt https://www.youtube.com/watch?v=db2GEM-N44o,https://mas.to/@nemo/116179838408707431,General Conflict,Neutral,expert say catch escalation trap kyle kolinsky show,neutral,neutral,neutral,neutral,expert say catch escalation trap kyle kolinsky show,negative,-1.0,1.0
454,2026-03-06T01:51:30.673Z,Gonews6,"The images coming from Iran today are heartbreaking. Buildings destroyed, people trapped under rubble, and families forced to run from their homes.Many voices around the world accuse Israel and the United States of carrying out a military campaign that is causing immense suffering for civilians. Wars between governments should never destroy the lives of innocent people.If humanity wants a future of peace, it must reject wars that treat human lives as collateral damage.#IranWar #IranIsraelWar",https://mastodon.social/@Gonews6/116179723266847396,General Conflict,Neutral,image come iran today heartbreaking building destroy people trap rubble family force run home many voice around world accuse israel united state carry military campaign cause immense suffer civilian war government never destroy life innocent people humanity want future peace must reject war treat human live collateral damage,negative,negative,negative,negative,image come iran today heartbreak build destroy people trap rubble family force run home many voice around world accuse israel unit state carry military campaign cause immense suffer civilian war government never neg_destroy life innocent people humanity want future peace must reject war treat human live collateral damage topic_conflict sentiment_neg_bias,negative,-0.3333333333333333,0.3333333333333333
455,2026-03-06T01:42:15.653Z,Mathrubhumi_English,AUKUS in the Crosshairs? 3 Aussies were on the sub that sank the IRIS Dena. https://english.mathrubhumi.com/news/world/albanese-confirms-australian-personnel-us-submarine-iranian-ship-sinking-iris-dena-ysvwuu51?utm_source=dlvr.it&amp;utm_medium=mastodon #AUKUS #AnthonyAlbanese #USNavy #IRISDena #IranWar,https://mastodon.social/@Mathrubhumi_English/116179686892259814,General Conflict,Neutral,auks crosshair aussie sub sank iris dena,neutral,neutral,neutral,neutral,auk crosshair aussie sub sank iri dena,neutral,0.0,0.0
456,2026-03-06T01:37:36.000Z,ai6yr,"Yikes on targeting of hotels. Imagine transiting through Dubai, stuck at the airport... into a hotel that gets hit.The Conversation: Iran’s targeting of airport, ports and hotels in reaction to US strikes has forced Gulf nations onto front lines of a war they want no part inhttps://theconversation.com/irans-targeting-of-airport-ports-and-hotels-in-reaction-to-us-strikes-has-forced-gulf-nations-onto-front-lines-of-a-war-they-want-no-part-in-277208#iranwar",https://m.ai6yr.org/@ai6yr/116179668630799668,General Conflict,Anti-Iran,yikes target hotel imagine transit dubai stuck airport hotel get hit conversation iran target airport port hotel reaction u strike force gulf nation onto front line war want part,negative,negative,negative,negative,yik target hotel imagine transit dubai stuck airport hotel get hit conversation iran target airport port hotel reaction usa strike force gulf nation onto front line war want part topic_conflict sentiment_neg_bias,negative,-1.0,1.0
457,2026-03-06T01:33:07.621Z,mcorbettwilson,"Before breaking US Marine Brian McGinnis&#39;s arm and violating his 1st Amendment rights, here&#39;s U.S. Senator Tim Sheehy (R-Montana) during a December 2024 trip to Israel, shortly after his election. This has been described in various sources as his &quot;first official act&quot; as senator.#OperationEpsteinFury #IranWar #USIranWar #OIL #OpreationIranLiberation https://www.youtube.com/shorts/zMJ8gYDPOC0",https://mastodon.social/@mcorbettwilson/116179650977037225,General Conflict,Anti-Iran,break u marine brian main miss arm violate st amendment right heres u senator tim sheet montana december trip israel shortly election describe various source first official act senator,neutral,neutral,neutral,neutral,break usa marine brian main mis arm violate st amendment right her usa senator tim sheet montana december trip israel shortly election describe variou source first official act senator,negative,-0.3333333333333333,0.3333333333333333
458,2026-03-06T01:19:38.312Z,Mathrubhumi_English,"&#39;Too Late!&#39; Trump says Iran is calling for a deal, but U.S. wants to &#39;fight more.&#39; https://english.mathrubhumi.com/news/world/trump-iran-negotiation-ultimatum-operation-epic-fury-day-6-updates-w0y7xkcf?utm_source=dlvr.it&amp;utm_medium=mastodon #Trump #IranWar #OperationEpicFury",https://mastodon.social/@Mathrubhumi_English/116179597938147013,General Conflict,Neutral,late trump say iran call deal u want fight,negative,negative,negative,negative,late trump say iran call deal usa want fight,positive,1.0,1.0
459,2026-03-06T01:13:43.000Z,DrJay,What best captures your thoughts on the United States submarine torpedoing the Iranian Navy ship in international waters near Sri Lanka? #IranWar,https://mastodon.energy/@DrJay/116179574659683696,General Conflict,Neutral,best capture thought united state submarine top iranian navy ship international water near sri lanka,neutral,neutral,neutral,neutral,best capture thought unit state submarine top iranian navy ship international water near sri lanka,positive,1.0,1.0
460,2026-03-06T00:57:23.723Z,Billwill75,"Strategic Standoff • The Iranian Anti Ship Missile threat to US Navy CarriersThe traditional naval battle in the Persian Gulf is over, and the results are clear: Iran’s conventional surface fleet has been decimated. .#trump #Military #Tech #USNavy #Future #Warfare #DefenseNews #weapons #navy #naval #innovation#science #news #IsraelIranConflict #IranWar #MiddleEastCrisis #OperationEpicFury https://www.youtube.com/watch?v=w2rTOjKTuxY",https://mastodon.social/@Billwill75/116179510471872748,Military Action,Neutral,strategic standoff iranian anti ship missile threat u navy carrier traditional naval battle persian gulf result clear iran conventional surface fleet decimate,negative,negative,neutral,negative,strategic standoff iranian anti ship missile threat usa navy carrier traditional naval battle persian gulf result clear iran conventional surface fleet decimate topic_conflict sentiment_neg_bias,negative,-0.5,0.5
461,2026-03-06T00:55:02.468Z,infomaxkorea,"Wall Street&#39;s major indexes tumbled as escalating U.S.-Iran conflict fears drove oil prices 8.5% higher, with the Dow plunging 1.61% in its steepest single-day decline since April 2025 amid concerns over potential Middle East war expansion and global economic impact#YonhapInfomax #DowJones #IranWar #OilPrices #MiddleEastConflict #MarketVolatility #Economics #FinancialMarkets #Banking #Securities #Bonds #StockMarket https://en.infomaxai.com/news/articleView.html?idxno=108386",https://mastodon.social/@infomaxkorea/116179501202433942,General Conflict,Neutral,wall street major index tumble escalate u iran conflict fear drive oil price high dow plunge steep single day decline since april amid concern potential middle east war expansion global economic impact,negative,negative,negative,negative,wall street major index tumble escalate usa iran conflict fear drive oil_price high dow plunge steep single day decline since april amid concern potential middle_east war expansion global economic impact topic_conflict sentiment_neg_bias,negative,-1.0,1.0
462,2026-03-06T00:54:48.000Z,BruceMirken,It's not just #gasoline. Expect your #energy  bills to go up thanks to Trump’s #IranWar. https://insideclimatenews.org/news/05032026/iran-war-lng-utility-bills/,https://mas.to/@BruceMirken/116179500291694564,General Conflict,Anti-Iran,expect bill go thanks trump,neutral,neutral,neutral,neutral,expect bill go thank trump,positive,1.0,1.0
